mcf_waso_average_landfilled,mcf_waso_average_open_dump,frac_wali_ww_domestic_rural_treatment_path_untreated_no_sewerage,frac_wali_ww_domestic_urban_treatment_path_untreated_with_sewerage,physparam_wali_bo_tonne_ch4_tonne_bod,frac_waso_initial_composition_mun_metal,mcf_trww_treated_septic,ef_waso_incineration_kg_ch4_per_kg_msw,factor_waso_waste_per_capita_scalar_food,mcf_trww_treated_latrine_improved,frac_wali_ww_domestic_urban_treatment_path_septic,physparam_waso_k_wood,frac_waso_initial_composition_mun_nappies,frac_wali_ww_domestic_rural_treatment_path_latrine_improved,physparam_wali_bo_tonne_ch4_tonne_cod,physparam_waso_k_rubber_leather,mcf_trww_treated_aerobic,physparam_waso_k_yard,physparam_waso_k_metal,physparam_waso_k_chemical_industrial,physparam_waso_k_food,mcf_trww_treated_latrine_unimproved,frac_wali_ww_domestic_rural_treatment_path_latrine_unimproved,physparam_waso_k_nappies,mcf_trww_treated_anaerobic,frac_waso_initial_composition_mun_glass,frac_waso_initial_composition_mun_other,frac_wali_ww_domestic_urban_treatment_path_latrine_unimproved,frac_waso_initial_composition_mun_textiles,va_mining_mmm_usd,physparam_waso_k_textiles,va_manufacturing_mmm_usd,density_wali_kg_n_per_m3_ww_industrial,va_commercial_mmm_usd,frac_wali_ww_domestic_rural_treatment_path_untreated_with_sewerage,population_rural,physparam_waso_k_other,physparam_waso_k_sludge,frac_wali_ww_domestic_urban_treatment_path_latrine_improved,frac_waso_initial_composition_mun_plastic,physparam_waso_k_glass,param_wali_f_noncon,frac_waso_initial_composition_mun_food,area_country_ha,frac_waso_initial_composition_mun_wood,frac_waso_initial_composition_mun_rubber_leather,physparam_waso_k_paper,physparam_waso_k_plastic,frac_waso_initial_composition_mun_yard,va_industrial_mmm_usd,frac_wali_ww_domestic_rural_treatment_path_septic,population_urban,frac_waso_initial_composition_mun_paper,frac_wali_ww_domestic_urban_treatment_path_untreated_no_sewerage,country
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.548056622,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,3.080126548,0.054,6.518427514,0.3,40.7395256,0.10857142857142857,1935241.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,513000.0,0.0015,0.003,0.054,0.0,0.0165,10.93995588,0.19999999999999998,2964104.0,0.125,0.13580246913580246,trinidad_and_tobago
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.548056622,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,3.183768001,0.054,6.936925587999999,0.3,42.25398672,0.10857142857142857,1930482.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,513000.0,0.0015,0.003,0.054,0.0,0.0165,11.22497854,0.19999999999999998,3019472.0,0.125,0.13580246913580246,trinidad_and_tobago
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.548056622,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,3.266669999,0.054,7.196583448999999,0.3,43.09221382,0.10857142857142857,1924785.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,513000.0,0.0015,0.003,0.054,0.0,0.0165,11.80920172,0.19999999999999998,3074656.0,0.125,0.13580246913580246,trinidad_and_tobago
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.548056622,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,3.361588594,0.054,7.402811149,0.3,44.39106086,0.10857142857142857,1917502.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,513000.0,0.0015,0.003,0.054,0.0,0.0165,12.14492665,0.19999999999999998,3128555.0,0.125,0.13580246913580246,trinidad_and_tobago
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.548056622,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,3.455923617,0.054,7.607812281,0.3,45.67741973,0.10857142857142857,1909226.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,513000.0,0.0015,0.003,0.054,0.0,0.0165,12.47977591,0.19999999999999998,3182044.0,0.125,0.13580246913580246,trinidad_and_tobago
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.548056622,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,3.560140589,0.054,7.833481796,0.3,47.09170214,0.10857142857142857,1899964.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,513000.0,0.0015,0.003,0.054,0.0,0.0165,12.84997243,0.19999999999999998,3235075.0,0.125,0.13580246913580246,trinidad_and_tobago
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.548056622,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,3.67142209,0.054,8.074160761,0.3,48.59598329,0.10857142857142857,1889752.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,513000.0,0.0015,0.003,0.054,0.0,0.0165,13.2460467,0.19999999999999998,3287652.0,0.125,0.13580246913580246,trinidad_and_tobago
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.0235,0.5,0.001,0.548056622,0.6,0.08024691358024691,0.028,0.008,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.0315,0.066,0.018518518518518517,0.0195,3.794604334,0.054,8.340166596,0.3,50.25520448,0.10857142857142857,1878616.0,0.0,0.183,0.037037037037037035,0.12,0.0,1.04,0.584,513000.0,0.0015,0.003,0.054,0.0,0.0165,13.68496934,0.19999999999999998,3339763.0,0.125,0.13580246913580246,trinidad_and_tobago
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.367221452,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0586020235004704,0.054,5.114315960616452,0.3,17.58295587423635,0.10857142857142857,214388.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,17622000.0,0.0,0.006,0.054,0.0,0.033,8.051770793852153,0.19999999999999998,3111014.0,0.124,0.13580246913580246,uruguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.367221452,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0517293983656548,0.054,5.146049417476738,0.3,18.73314683903905,0.10857142857142857,207268.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,17622000.0,0.0,0.006,0.054,0.0,0.033,8.85854869846886,0.19999999999999998,3124484.0,0.124,0.13580246913580246,uruguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.367221452,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0404874150751392,0.054,6.001910210490432,0.3,20.07746455705335,0.10857142857142857,200480.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,17622000.0,0.0,0.006,0.054,0.0,0.033,9.142213779693195,0.19999999999999998,3139740.0,0.124,0.13580246913580246,uruguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.367221452,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0470002276246023,0.054,6.202903429399336,0.3,20.92945059608025,0.10857142857142857,193979.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,17622000.0,0.0,0.006,0.054,0.0,0.033,10.079375201332208,0.19999999999999998,3155696.0,0.124,0.13580246913580246,uruguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.367221452,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0425145665895304,0.054,6.104699690500974,0.3,22.562661366861548,0.10857142857142857,187648.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,17622000.0,0.0,0.006,0.054,0.0,0.033,11.06872530340381,0.19999999999999998,3171624.0,0.124,0.13580246913580246,uruguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.367221452,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0488499761326863,0.054,6.042605425718569,0.3,23.727375961582247,0.10857142857142857,181517.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,17622000.0,0.0,0.006,0.054,0.0,0.033,10.774658487934053,0.19999999999999998,3187408.0,0.124,0.13580246913580246,uruguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.367221452,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0480734345531801,0.054,5.981132805260453,0.3,24.566892925487,0.10857142857142857,177767.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,17622000.0,0.0,0.006,0.054,0.0,0.033,11.233078600393062,0.19999999999999998,3201207.0,0.124,0.13580246913580246,uruguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.367221452,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0322537887545412,0.054,5.792236308736188,0.3,25.7061920778696,0.10857142857142857,174793.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,17622000.0,0.0,0.006,0.054,0.0,0.033,12.168920770099932,0.19999999999999998,3214642.0,0.124,0.13580246913580246,uruguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.367221452,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,0.0213525058755117,0.054,6.445364117150191,0.3,26.53876196922755,0.10857142857142857,171892.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,17622000.0,0.0,0.006,0.054,0.0,0.033,13.110488718395654,0.19999999999999998,3228546.0,0.124,0.13580246913580246,uruguay
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.327135683,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,2.954671495,0.054,6.239061372,0.3,38.83107386,0.10857142857142857,1939122.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,78083483.33333333,0.0,0.006,0.054,0.0,0.033,10.64896106,0.19999999999999998,2908682.0,0.124,0.13580246913580246,venezuela
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.327135683,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.080126548,0.054,6.518427514,0.3,40.7395256,0.10857142857142857,1935241.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,78083483.33333333,0.0,0.006,0.054,0.0,0.033,10.93995588,0.19999999999999998,2964104.0,0.124,0.13580246913580246,venezuela
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.327135683,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.183768001,0.054,6.936925587999999,0.3,42.25398672,0.10857142857142857,1930482.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,78083483.33333333,0.0,0.006,0.054,0.0,0.033,11.22497854,0.19999999999999998,3019472.0,0.124,0.13580246913580246,venezuela
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.327135683,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.266669999,0.054,7.196583448999999,0.3,43.09221382,0.10857142857142857,1924785.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,78083483.33333333,0.0,0.006,0.054,0.0,0.033,11.80920172,0.19999999999999998,3074656.0,0.124,0.13580246913580246,venezuela
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.327135683,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.361588594,0.054,7.402811149,0.3,44.39106086,0.10857142857142857,1917502.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,78083483.33333333,0.0,0.006,0.054,0.0,0.033,12.14492665,0.19999999999999998,3128555.0,0.124,0.13580246913580246,venezuela
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.327135683,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.455923617,0.054,7.607812281,0.3,45.67741973,0.10857142857142857,1909226.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,78083483.33333333,0.0,0.006,0.054,0.0,0.033,12.47977591,0.19999999999999998,3182044.0,0.124,0.13580246913580246,venezuela
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.327135683,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.560140589,0.054,7.833481796,0.3,47.09170214,0.10857142857142857,1899964.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,78083483.33333333,0.0,0.006,0.054,0.0,0.033,12.84997243,0.19999999999999998,3235075.0,0.124,0.13580246913580246,venezuela
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.327135683,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.67142209,0.054,8.074160761,0.3,48.59598329,0.10857142857142857,1889752.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,78083483.33333333,0.0,0.006,0.054,0.0,0.033,13.2460467,0.19999999999999998,3287652.0,0.124,0.13580246913580246,venezuela
0.66,0.5,0.4628571428571429,0.48148148148148145,0.6,0.02,0.5,0.001,0.327135683,0.6,0.08024691358024691,0.028,0.019,0.14285714285714285,0.25,0.0,0.15,0.096,0.0,0.094,0.183,0.1,0.08571428571428572,0.096,0.8,0.03,0.072,0.018518518518518517,0.017,3.794604334,0.054,8.340166596,0.3,50.25520448,0.10857142857142857,1878616.0,0.0,0.183,0.037037037037037035,0.137,0.0,1.04,0.541,78083483.33333333,0.0,0.006,0.054,0.0,0.033,13.68496934,0.19999999999999998,3339763.0,0.124,0.13580246913580246,venezuela
