Area.Code..FAO.,Nation,Item,Year,Value,Unit,Element,EmissionFactorTONco2e,ef_agactivity_fruits_gg_ch4_ha
21,Brazil,Apples,2009,1222885,tonnes,Production,0.36,440238.6
21,Brazil,Apples,2010,1279124,tonnes,Production,0.36,460484.64
21,Brazil,Apples,2011,1338995,tonnes,Production,0.36,482038.2
21,Brazil,Apples,2012,1339771,tonnes,Production,0.36,482317.56
21,Brazil,Apples,2013,1231472,tonnes,Production,0.36,443329.92
21,Brazil,Apples,2014,1378617,tonnes,Production,0.36,496302.12
21,Brazil,Apples,2015,1264651,tonnes,Production,0.36,455274.36
21,Brazil,Apples,2016,1055383,tonnes,Production,0.36,379937.88
21,Brazil,Apples,2017,1307642,tonnes,Production,0.36,470751.12
21,Brazil,Apples,2018,1203007,tonnes,Production,0.36,433082.52
21,Brazil,Apples,2019,1222979,tonnes,Production,0.36,440272.44
23,Belize,Bananas,1961,1500,tonnes,Production,0.79,1185
23,Belize,Bananas,1962,1700,tonnes,Production,0.79,1343
23,Belize,Bananas,1963,3000,tonnes,Production,0.79,2370
23,Belize,Bananas,1964,2300,tonnes,Production,0.79,1817
23,Belize,Bananas,1965,4000,tonnes,Production,0.79,3160
23,Belize,Bananas,1966,5600,tonnes,Production,0.79,4424
23,Belize,Bananas,1967,6100,tonnes,Production,0.79,4819
23,Belize,Bananas,1968,8300,tonnes,Production,0.79,6557
23,Belize,Bananas,1969,3900,tonnes,Production,0.79,3081
23,Belize,Bananas,1970,1800,tonnes,Production,0.79,1422
23,Belize,Bananas,1971,1500,tonnes,Production,0.79,1185
23,Belize,Bananas,1972,1500,tonnes,Production,0.79,1185
23,Belize,Bananas,1973,1600,tonnes,Production,0.79,1264
23,Belize,Bananas,1974,1800,tonnes,Production,0.79,1422
23,Belize,Bananas,1975,2000,tonnes,Production,0.79,1580
23,Belize,Bananas,1976,10000,tonnes,Production,0.79,7900
23,Belize,Bananas,1977,14500,tonnes,Production,0.79,11455
23,Belize,Bananas,1978,15000,tonnes,Production,0.79,11850
23,Belize,Bananas,1979,21000,tonnes,Production,0.79,16590
23,Belize,Bananas,1980,19800,tonnes,Production,0.79,15642
23,Belize,Bananas,1981,14000,tonnes,Production,0.79,11060
23,Belize,Bananas,1982,14200,tonnes,Production,0.79,11218
23,Belize,Bananas,1983,14500,tonnes,Production,0.79,11455
23,Belize,Bananas,1984,14300,tonnes,Production,0.79,11297
23,Belize,Bananas,1985,15000,tonnes,Production,0.79,11850
23,Belize,Bananas,1986,20500,tonnes,Production,0.79,16195
23,Belize,Bananas,1987,30000,tonnes,Production,0.79,23700
23,Belize,Bananas,1988,35000,tonnes,Production,0.79,27650
23,Belize,Bananas,1989,27436,tonnes,Production,0.79,21674.44
23,Belize,Bananas,1990,25487,tonnes,Production,0.79,20134.73
23,Belize,Bananas,1991,20996,tonnes,Production,0.79,16586.84
23,Belize,Bananas,1992,28030,tonnes,Production,0.79,22143.7
23,Belize,Bananas,1993,40935,tonnes,Production,0.79,32338.65
23,Belize,Bananas,1994,47934,tonnes,Production,0.79,37867.86
23,Belize,Bananas,1995,44507,tonnes,Production,0.79,35160.53
23,Belize,Bananas,1996,57846,tonnes,Production,0.79,45698.34
23,Belize,Bananas,1997,52690,tonnes,Production,0.79,41625.1
23,Belize,Bananas,1998,50906,tonnes,Production,0.79,40215.74
23,Belize,Bananas,1999,56189,tonnes,Production,0.79,44389.31
23,Belize,Bananas,2000,65783,tonnes,Production,0.79,51968.57
23,Belize,Bananas,2001,47318,tonnes,Production,0.79,37381.22
23,Belize,Bananas,2002,42974,tonnes,Production,0.79,33949.46
23,Belize,Bananas,2003,73356,tonnes,Production,0.79,57951.24
23,Belize,Bananas,2004,78856,tonnes,Production,0.79,62296.24
23,Belize,Bananas,2005,73247,tonnes,Production,0.79,57865.13
23,Belize,Bananas,2006,69648,tonnes,Production,0.79,55021.92
23,Belize,Bananas,2007,61994,tonnes,Production,0.79,48975.26
23,Belize,Bananas,2008,68050,tonnes,Production,0.79,53759.5
23,Belize,Bananas,2009,68070,tonnes,Production,0.79,53775.3
23,Belize,Bananas,2010,77792,tonnes,Production,0.79,61455.68
23,Belize,Bananas,2011,74112,tonnes,Production,0.79,58548.48
23,Belize,Bananas,2012,103715,tonnes,Production,0.79,81934.85
23,Belize,Bananas,2013,98826,tonnes,Production,0.79,78072.54
23,Belize,Bananas,2014,102723,tonnes,Production,0.79,81151.17
23,Belize,Bananas,2015,98847,tonnes,Production,0.79,78089.13
23,Belize,Bananas,2016,70619,tonnes,Production,0.79,55789.01
23,Belize,Bananas,2017,85165,tonnes,Production,0.79,67280.35
23,Belize,Bananas,2018,78692,tonnes,Production,0.79,62166.68
23,Belize,Bananas,2019,83845,tonnes,Production,0.79,66237.55
23,Belize,Oranges,1961,35000,tonnes,Production,0.35,12250
23,Belize,Oranges,1962,29000,tonnes,Production,0.35,10150
23,Belize,Oranges,1963,30903,tonnes,Production,0.35,10816.05
23,Belize,Oranges,1964,35067,tonnes,Production,0.35,12273.45
23,Belize,Oranges,1965,34945,tonnes,Production,0.35,12230.75
23,Belize,Oranges,1966,38864,tonnes,Production,0.35,13602.4
23,Belize,Oranges,1967,28535,tonnes,Production,0.35,9987.25
23,Belize,Oranges,1968,29964,tonnes,Production,0.35,10487.4
23,Belize,Oranges,1969,34659,tonnes,Production,0.35,12130.65
23,Belize,Oranges,1970,22779,tonnes,Production,0.35,7972.65
23,Belize,Oranges,1971,37762,tonnes,Production,0.35,13216.7
23,Belize,Oranges,1972,36496,tonnes,Production,0.35,12773.6
23,Belize,Oranges,1973,39639,tonnes,Production,0.35,13873.65
23,Belize,Oranges,1974,44946,tonnes,Production,0.35,15731.1
23,Belize,Oranges,1975,32699,tonnes,Production,0.35,11444.65
23,Belize,Oranges,1976,32740,tonnes,Production,0.35,11459
23,Belize,Oranges,1977,25841,tonnes,Production,0.35,9044.35
23,Belize,Oranges,1978,28005,tonnes,Production,0.35,9801.75
23,Belize,Oranges,1979,23188,tonnes,Production,0.35,8115.8
23,Belize,Oranges,1980,45273,tonnes,Production,0.35,15845.55
23,Belize,Oranges,1981,43395,tonnes,Production,0.35,15188.25
23,Belize,Oranges,1982,43191,tonnes,Production,0.35,15116.85
23,Belize,Oranges,1983,30617,tonnes,Production,0.35,10715.95
23,Belize,Oranges,1984,45885,tonnes,Production,0.35,16059.75
23,Belize,Oranges,1985,42579,tonnes,Production,0.35,14902.65
23,Belize,Oranges,1986,51641,tonnes,Production,0.35,18074.35
23,Belize,Oranges,1987,73114,tonnes,Production,0.35,25589.9
23,Belize,Oranges,1988,54621,tonnes,Production,0.35,19117.35
23,Belize,Oranges,1989,59112,tonnes,Production,0.35,20689.2
23,Belize,Oranges,1990,69236,tonnes,Production,0.35,24232.6
23,Belize,Oranges,1991,49109,tonnes,Production,0.35,17188.15
23,Belize,Oranges,1992,98283,tonnes,Production,0.35,34399.05
23,Belize,Oranges,1993,130450,tonnes,Production,0.35,45657.5
23,Belize,Oranges,1994,82465,tonnes,Production,0.35,28862.75
23,Belize,Oranges,1995,127892,tonnes,Production,0.35,44762.2
23,Belize,Oranges,1996,129246,tonnes,Production,0.35,45236.1
23,Belize,Oranges,1997,185972,tonnes,Production,0.35,65090.2
23,Belize,Oranges,1998,159111,tonnes,Production,0.35,55688.85
23,Belize,Oranges,1999,181192,tonnes,Production,0.35,63417.2
23,Belize,Oranges,2000,228192,tonnes,Production,0.35,79867.2
23,Belize,Oranges,2001,234097,tonnes,Production,0.35,81933.95
23,Belize,Oranges,2002,168300,tonnes,Production,0.35,58905
23,Belize,Oranges,2003,165185,tonnes,Production,0.35,57814.75
23,Belize,Oranges,2004,201943,tonnes,Production,0.35,70680.05
23,Belize,Oranges,2005,255754,tonnes,Production,0.35,89513.9
23,Belize,Oranges,2006,201300,tonnes,Production,0.35,70455
23,Belize,Oranges,2007,213149,tonnes,Production,0.35,74602.15
23,Belize,Oranges,2008,231115,tonnes,Production,0.35,80890.25
23,Belize,Oranges,2009,225331,tonnes,Production,0.35,78865.85
23,Belize,Oranges,2010,157230,tonnes,Production,0.35,55030.5
23,Belize,Oranges,2011,181563,tonnes,Production,0.35,63547.05
23,Belize,Oranges,2012,237020,tonnes,Production,0.35,82957
23,Belize,Oranges,2013,165404,tonnes,Production,0.35,57891.4
23,Belize,Oranges,2014,169781,tonnes,Production,0.35,59423.35
23,Belize,Oranges,2015,166295,tonnes,Production,0.35,58203.25
23,Belize,Oranges,2016,132585,tonnes,Production,0.35,46404.75
23,Belize,Oranges,2017,130670,tonnes,Production,0.35,45734.5
23,Belize,Oranges,2018,99341,tonnes,Production,0.35,34769.35
23,Belize,Oranges,2019,86818,tonnes,Production,0.35,30386.3
23,Belize,Grapefruit (inc. pomelos),1961,9471,tonnes,Production,0.41,3883.11
23,Belize,Grapefruit (inc. pomelos),1962,3846,tonnes,Production,0.41,1576.86
23,Belize,Grapefruit (inc. pomelos),1963,6278,tonnes,Production,0.41,2573.98
23,Belize,Grapefruit (inc. pomelos),1964,9725,tonnes,Production,0.41,3987.25
23,Belize,Grapefruit (inc. pomelos),1965,8820,tonnes,Production,0.41,3616.2
23,Belize,Grapefruit (inc. pomelos),1966,9000,tonnes,Production,0.41,3690
23,Belize,Grapefruit (inc. pomelos),1967,8564,tonnes,Production,0.41,3511.24
23,Belize,Grapefruit (inc. pomelos),1968,8455,tonnes,Production,0.41,3466.55
23,Belize,Grapefruit (inc. pomelos),1969,10197,tonnes,Production,0.41,4180.77
23,Belize,Grapefruit (inc. pomelos),1970,9326,tonnes,Production,0.41,3823.66
23,Belize,Grapefruit (inc. pomelos),1971,10015,tonnes,Production,0.41,4106.15
23,Belize,Grapefruit (inc. pomelos),1972,15277,tonnes,Production,0.41,6263.57
23,Belize,Grapefruit (inc. pomelos),1973,14152,tonnes,Production,0.41,5802.32
23,Belize,Grapefruit (inc. pomelos),1974,15495,tonnes,Production,0.41,6352.95
23,Belize,Grapefruit (inc. pomelos),1975,19419,tonnes,Production,0.41,7961.79
23,Belize,Grapefruit (inc. pomelos),1976,14769,tonnes,Production,0.41,6055.29
23,Belize,Grapefruit (inc. pomelos),1977,8636,tonnes,Production,0.41,3540.76
23,Belize,Grapefruit (inc. pomelos),1978,10922,tonnes,Production,0.41,4478.02
23,Belize,Grapefruit (inc. pomelos),1979,3919,tonnes,Production,0.41,1606.79
23,Belize,Grapefruit (inc. pomelos),1980,14805,tonnes,Production,0.41,6070.05
23,Belize,Grapefruit (inc. pomelos),1981,21264,tonnes,Production,0.41,8718.24
23,Belize,Grapefruit (inc. pomelos),1982,25510,tonnes,Production,0.41,10459.1
23,Belize,Grapefruit (inc. pomelos),1983,6459,tonnes,Production,0.41,2648.19
23,Belize,Grapefruit (inc. pomelos),1984,11503,tonnes,Production,0.41,4716.23
23,Belize,Grapefruit (inc. pomelos),1985,17273,tonnes,Production,0.41,7081.93
23,Belize,Grapefruit (inc. pomelos),1986,23587,tonnes,Production,0.41,9670.67
23,Belize,Grapefruit (inc. pomelos),1987,32876,tonnes,Production,0.41,13479.16
23,Belize,Grapefruit (inc. pomelos),1988,30518,tonnes,Production,0.41,12512.38
23,Belize,Grapefruit (inc. pomelos),1989,32660,tonnes,Production,0.41,13390.6
23,Belize,Grapefruit (inc. pomelos),1990,40025,tonnes,Production,0.41,16410.25
23,Belize,Grapefruit (inc. pomelos),1991,28749,tonnes,Production,0.41,11787.09
23,Belize,Grapefruit (inc. pomelos),1992,43271,tonnes,Production,0.41,17741.11
23,Belize,Grapefruit (inc. pomelos),1993,36609,tonnes,Production,0.41,15009.69
23,Belize,Grapefruit (inc. pomelos),1994,30242,tonnes,Production,0.41,12399.22
23,Belize,Grapefruit (inc. pomelos),1995,44037,tonnes,Production,0.41,18055.17
23,Belize,Grapefruit (inc. pomelos),1996,42049,tonnes,Production,0.41,17240.09
23,Belize,Grapefruit (inc. pomelos),1997,51464,tonnes,Production,0.41,21100.24
23,Belize,Grapefruit (inc. pomelos),1998,44954,tonnes,Production,0.41,18431.14
23,Belize,Grapefruit (inc. pomelos),1999,48192,tonnes,Production,0.41,19758.72
23,Belize,Grapefruit (inc. pomelos),2000,50491,tonnes,Production,0.41,20701.31
23,Belize,Grapefruit (inc. pomelos),2001,53001,tonnes,Production,0.41,21730.41
23,Belize,Grapefruit (inc. pomelos),2002,44668,tonnes,Production,0.41,18313.88
23,Belize,Grapefruit (inc. pomelos),2003,39123,tonnes,Production,0.41,16040.43
23,Belize,Grapefruit (inc. pomelos),2004,53662,tonnes,Production,0.41,22001.42
23,Belize,Grapefruit (inc. pomelos),2005,55441,tonnes,Production,0.41,22730.81
23,Belize,Grapefruit (inc. pomelos),2006,61202,tonnes,Production,0.41,25092.82
23,Belize,Grapefruit (inc. pomelos),2007,54609,tonnes,Production,0.41,22389.69
23,Belize,Grapefruit (inc. pomelos),2008,52287,tonnes,Production,0.41,21437.67
23,Belize,Grapefruit (inc. pomelos),2009,40796,tonnes,Production,0.41,16726.36
23,Belize,Grapefruit (inc. pomelos),2010,50431,tonnes,Production,0.41,20676.71
23,Belize,Grapefruit (inc. pomelos),2011,24423,tonnes,Production,0.41,10013.43
23,Belize,Grapefruit (inc. pomelos),2012,31951,tonnes,Production,0.41,13099.91
23,Belize,Grapefruit (inc. pomelos),2013,24608,tonnes,Production,0.41,10089.28
23,Belize,Grapefruit (inc. pomelos),2014,20910,tonnes,Production,0.41,8573.1
23,Belize,Grapefruit (inc. pomelos),2015,27357,tonnes,Production,0.41,11216.37
23,Belize,Grapefruit (inc. pomelos),2016,13461,tonnes,Production,0.41,5519.01
23,Belize,Grapefruit (inc. pomelos),2017,6753,tonnes,Production,0.41,2768.73
23,Belize,Grapefruit (inc. pomelos),2018,7456,tonnes,Production,0.41,3056.96
23,Belize,Grapefruit (inc. pomelos),2019,8066,tonnes,Production,0.41,3307.06
40,Chile,Oranges,1961,45000,tonnes,Production,0.35,15750
40,Chile,Oranges,1962,48000,tonnes,Production,0.35,16800
40,Chile,Oranges,1963,39000,tonnes,Production,0.35,13650
40,Chile,Oranges,1964,43000,tonnes,Production,0.35,15050
40,Chile,Oranges,1965,44000,tonnes,Production,0.35,15400
40,Chile,Oranges,1966,41000,tonnes,Production,0.35,14350
40,Chile,Oranges,1967,40000,tonnes,Production,0.35,14000
40,Chile,Oranges,1968,44000,tonnes,Production,0.35,15400
40,Chile,Oranges,1969,40000,tonnes,Production,0.35,14000
40,Chile,Oranges,1970,43000,tonnes,Production,0.35,15050
40,Chile,Oranges,1971,43000,tonnes,Production,0.35,15050
40,Chile,Oranges,1972,43000,tonnes,Production,0.35,15050
40,Chile,Oranges,1973,45500,tonnes,Production,0.35,15925
40,Chile,Oranges,1974,46600,tonnes,Production,0.35,16310
40,Chile,Oranges,1975,46900,tonnes,Production,0.35,16415
40,Chile,Oranges,1976,48000,tonnes,Production,0.35,16800
40,Chile,Oranges,1977,51000,tonnes,Production,0.35,17850
40,Chile,Oranges,1978,53800,tonnes,Production,0.35,18830
40,Chile,Oranges,1979,56585,tonnes,Production,0.35,19804.75
40,Chile,Oranges,1980,59200,tonnes,Production,0.35,20720
40,Chile,Oranges,1981,58815,tonnes,Production,0.35,20585.25
40,Chile,Oranges,1982,65350,tonnes,Production,0.35,22872.5
40,Chile,Oranges,1983,66776,tonnes,Production,0.35,23371.6
40,Chile,Oranges,1984,72000,tonnes,Production,0.35,25200
40,Chile,Oranges,1985,75000,tonnes,Production,0.35,26250
40,Chile,Oranges,1986,78200,tonnes,Production,0.35,27370
40,Chile,Oranges,1987,85500,tonnes,Production,0.35,29925
40,Chile,Oranges,1988,96000,tonnes,Production,0.35,33600
40,Chile,Oranges,1989,99000,tonnes,Production,0.35,34650
40,Chile,Oranges,1990,97200,tonnes,Production,0.35,34020
40,Chile,Oranges,1991,99000,tonnes,Production,0.35,34650
40,Chile,Oranges,1992,105000,tonnes,Production,0.35,36750
40,Chile,Oranges,1993,110000,tonnes,Production,0.35,38500
40,Chile,Oranges,1994,112000,tonnes,Production,0.35,39200
40,Chile,Oranges,1995,108000,tonnes,Production,0.35,37800
40,Chile,Oranges,1996,125000,tonnes,Production,0.35,43750
40,Chile,Oranges,1997,88000,tonnes,Production,0.35,30800
40,Chile,Oranges,1998,96000,tonnes,Production,0.35,33600
40,Chile,Oranges,1999,88000,tonnes,Production,0.35,30800
40,Chile,Oranges,2000,97000,tonnes,Production,0.35,33950
40,Chile,Oranges,2001,101000,tonnes,Production,0.35,35350
40,Chile,Oranges,2002,120000,tonnes,Production,0.35,42000
40,Chile,Oranges,2003,125000,tonnes,Production,0.35,43750
40,Chile,Oranges,2004,140000,tonnes,Production,0.35,49000
40,Chile,Oranges,2005,140000,tonnes,Production,0.35,49000
40,Chile,Oranges,2006,148000,tonnes,Production,0.35,51800
40,Chile,Oranges,2007,150000,tonnes,Production,0.35,52500
40,Chile,Oranges,2008,160000,tonnes,Production,0.35,56000
40,Chile,Oranges,2009,135000,tonnes,Production,0.35,47250
40,Chile,Oranges,2010,132686,tonnes,Production,0.35,46440.1
40,Chile,Oranges,2011,140282,tonnes,Production,0.35,49098.7
40,Chile,Oranges,2012,142933,tonnes,Production,0.35,50026.55
40,Chile,Oranges,2013,144610,tonnes,Production,0.35,50613.5
40,Chile,Oranges,2014,141082,tonnes,Production,0.35,49378.7
40,Chile,Oranges,2015,130747,tonnes,Production,0.35,45761.45
40,Chile,Oranges,2016,135738,tonnes,Production,0.35,47508.3
40,Chile,Oranges,2017,137025,tonnes,Production,0.35,47958.75
40,Chile,Oranges,2018,140000,tonnes,Production,0.35,49000
40,Chile,Oranges,2019,133800,tonnes,Production,0.35,46830
40,Chile,Lemons and limes,1961,22000,tonnes,Production,0.3,6600
40,Chile,Lemons and limes,1962,23000,tonnes,Production,0.3,6900
40,Chile,Lemons and limes,1963,23000,tonnes,Production,0.3,6900
40,Chile,Lemons and limes,1964,24000,tonnes,Production,0.3,7200
40,Chile,Lemons and limes,1965,27000,tonnes,Production,0.3,8100
40,Chile,Lemons and limes,1966,25000,tonnes,Production,0.3,7500
40,Chile,Lemons and limes,1967,31000,tonnes,Production,0.3,9300
40,Chile,Lemons and limes,1968,35000,tonnes,Production,0.3,10500
40,Chile,Lemons and limes,1969,38000,tonnes,Production,0.3,11400
40,Chile,Lemons and limes,1970,40000,tonnes,Production,0.3,12000
40,Chile,Lemons and limes,1971,42000,tonnes,Production,0.3,12600
40,Chile,Lemons and limes,1972,52000,tonnes,Production,0.3,15600
40,Chile,Lemons and limes,1973,59400,tonnes,Production,0.3,17820
40,Chile,Lemons and limes,1974,65500,tonnes,Production,0.3,19650
40,Chile,Lemons and limes,1975,69900,tonnes,Production,0.3,20970
40,Chile,Lemons and limes,1976,68500,tonnes,Production,0.3,20550
40,Chile,Lemons and limes,1977,68700,tonnes,Production,0.3,20610
40,Chile,Lemons and limes,1978,65500,tonnes,Production,0.3,19650
40,Chile,Lemons and limes,1979,68300,tonnes,Production,0.3,20490
40,Chile,Lemons and limes,1980,66700,tonnes,Production,0.3,20010
40,Chile,Lemons and limes,1981,70700,tonnes,Production,0.3,21210
40,Chile,Lemons and limes,1982,71600,tonnes,Production,0.3,21480
40,Chile,Lemons and limes,1983,69600,tonnes,Production,0.3,20880
40,Chile,Lemons and limes,1984,58000,tonnes,Production,0.3,17400
40,Chile,Lemons and limes,1985,64800,tonnes,Production,0.3,19440
40,Chile,Lemons and limes,1986,71000,tonnes,Production,0.3,21300
40,Chile,Lemons and limes,1987,68550,tonnes,Production,0.3,20565
40,Chile,Lemons and limes,1988,60000,tonnes,Production,0.3,18000
40,Chile,Lemons and limes,1989,72500,tonnes,Production,0.3,21750
40,Chile,Lemons and limes,1990,86000,tonnes,Production,0.3,25800
40,Chile,Lemons and limes,1991,88000,tonnes,Production,0.3,26400
40,Chile,Lemons and limes,1992,92000,tonnes,Production,0.3,27600
40,Chile,Lemons and limes,1993,95000,tonnes,Production,0.3,28500
40,Chile,Lemons and limes,1994,99000,tonnes,Production,0.3,29700
40,Chile,Lemons and limes,1995,110000,tonnes,Production,0.3,33000
40,Chile,Lemons and limes,1996,105000,tonnes,Production,0.3,31500
40,Chile,Lemons and limes,1997,125000,tonnes,Production,0.3,37500
40,Chile,Lemons and limes,1998,120000,tonnes,Production,0.3,36000
40,Chile,Lemons and limes,1999,110000,tonnes,Production,0.3,33000
40,Chile,Lemons and limes,2000,126000,tonnes,Production,0.3,37800
40,Chile,Lemons and limes,2001,132000,tonnes,Production,0.3,39600
40,Chile,Lemons and limes,2002,150000,tonnes,Production,0.3,45000
40,Chile,Lemons and limes,2003,160000,tonnes,Production,0.3,48000
40,Chile,Lemons and limes,2004,165000,tonnes,Production,0.3,49500
40,Chile,Lemons and limes,2005,165000,tonnes,Production,0.3,49500
40,Chile,Lemons and limes,2006,145000,tonnes,Production,0.3,43500
40,Chile,Lemons and limes,2007,155000,tonnes,Production,0.3,46500
40,Chile,Lemons and limes,2008,166000,tonnes,Production,0.3,49800
40,Chile,Lemons and limes,2009,162000,tonnes,Production,0.3,48600
40,Chile,Lemons and limes,2010,155692,tonnes,Production,0.3,46707.6
40,Chile,Lemons and limes,2011,157845,tonnes,Production,0.3,47353.5
