Area_Code,Item_Code,Item,Year,Value,Nation,MtCO2e,model
23,6729,Drained organic soils,2012,226.3503,belize,0.22635029999999998,AFOLU
23,6729,Drained organic soils,2013,225.9246,belize,0.2259246,AFOLU
23,6729,Drained organic soils,2014,222.1933,belize,0.2221933,AFOLU
23,6729,Drained organic soils,2015,222.1933,belize,0.2221933,AFOLU
23,6729,Drained organic soils,2016,228.3904,belize,0.2283904,AFOLU
23,6729,Drained organic soils,2017,239.1576,belize,0.2391576,AFOLU
23,6729,Drained organic soils,2018,243.4315,belize,0.2434315,AFOLU
23,6729,Drained organic soils,2019,243.4315,belize,0.2434315,AFOLU
23,6750,Net Forest conversion,2011,5286.621999999999,belize,5.286622,AFOLU
23,6750,Net Forest conversion,2012,5286.621999999999,belize,5.286622,AFOLU
23,6750,Net Forest conversion,2013,5286.621999999999,belize,5.286622,AFOLU
23,6750,Net Forest conversion,2014,5286.621999999999,belize,5.286622,AFOLU
23,6750,Net Forest conversion,2015,5286.621999999999,belize,5.286622,AFOLU
23,6750,Net Forest conversion,2016,5036.768,belize,5.036768,AFOLU
23,6750,Net Forest conversion,2017,5036.768,belize,5.036768,AFOLU
23,6750,Net Forest conversion,2018,5036.768,belize,5.036768,AFOLU
23,6750,Net Forest conversion,2019,5036.768,belize,5.036768,AFOLU
23,6751,Forestland,2011,-4.51,belize,-0.00451,AFOLU
23,6751,Forestland,2012,-4.51,belize,-0.00451,AFOLU
23,6751,Forestland,2013,-4.51,belize,-0.00451,AFOLU
23,6751,Forestland,2014,-4.51,belize,-0.00451,AFOLU
23,6751,Forestland,2015,-4.51,belize,-0.00451,AFOLU
23,6751,Forestland,2016,-5.412000000000001,belize,-0.005412,AFOLU
23,6751,Forestland,2017,-5.412000000000001,belize,-0.005412,AFOLU
23,6751,Forestland,2018,-5.412000000000001,belize,-0.005412,AFOLU
23,6751,Forestland,2019,-5.412000000000001,belize,-0.005412,AFOLU
23,6992,Forest fires,2011,317.7985,belize,0.31779850000000004,AFOLU
23,6992,Forest fires,2012,9.1044,belize,0.0091044,AFOLU
23,6992,Forest fires,2013,101.9915,belize,0.1019915,AFOLU
23,6992,Forest fires,2014,12.2478,belize,0.0122478,AFOLU
23,6992,Forest fires,2015,44.4381,belize,0.044438099999999994,AFOLU
23,6992,Forest fires,2016,37.1771,belize,0.0371771,AFOLU
23,6992,Forest fires,2017,79.5544,belize,0.0795544,AFOLU
23,6992,Forest fires,2018,21.46,belize,0.02146,AFOLU
23,6992,Forest fires,2019,66.875,belize,0.066875,AFOLU
19,5058,Enteric Fermentation,2011,17873.5246,bolivia,17.8735246,AFOLU
19,5058,Enteric Fermentation,2012,18327.8418,bolivia,18.3278418,AFOLU
19,5058,Enteric Fermentation,2013,18794.439,bolivia,18.794439,AFOLU
19,5058,Enteric Fermentation,2014,18471.7956,bolivia,18.4717956,AFOLU
19,5058,Enteric Fermentation,2015,18639.4972,bolivia,18.639497199999997,AFOLU
19,5058,Enteric Fermentation,2016,18882.2784,bolivia,18.882278399999997,AFOLU
19,5058,Enteric Fermentation,2017,19090.9666,bolivia,19.0909666,AFOLU
19,5058,Enteric Fermentation,2018,19477.0194,bolivia,19.4770194,AFOLU
19,5058,Enteric Fermentation,2019,19785.0242,bolivia,19.7850242,AFOLU
19,5059,Manure Management,2011,917.7601,bolivia,0.9177601000000001,AFOLU
19,5059,Manure Management,2012,928.3898,bolivia,0.9283898000000002,AFOLU
19,5059,Manure Management,2013,950.0779,bolivia,0.9500779,AFOLU
19,5059,Manure Management,2014,938.2872,bolivia,0.9382872,AFOLU
19,5059,Manure Management,2015,949.2368,bolivia,0.9492368,AFOLU
19,5059,Manure Management,2016,964.4655,bolivia,0.9644655000000001,AFOLU
19,5059,Manure Management,2017,990.8165,bolivia,0.9908165000000001,AFOLU
19,5059,Manure Management,2018,1005.8655,bolivia,1.0058655,AFOLU
19,5059,Manure Management,2019,1028.3393,bolivia,1.0283393,AFOLU
19,5060,Rice Cultivation,2011,349.4151,bolivia,0.3494151,AFOLU
19,5060,Rice Cultivation,2012,308.7039,bolivia,0.30870390000000003,AFOLU
19,5060,Rice Cultivation,2013,325.94599999999997,bolivia,0.325946,AFOLU
19,5060,Rice Cultivation,2014,342.853,bolivia,0.342853,AFOLU
19,5060,Rice Cultivation,2015,326.0597,bolivia,0.3260597,AFOLU
19,5060,Rice Cultivation,2016,321.2518,bolivia,0.3212518,AFOLU
19,5060,Rice Cultivation,2017,338.735,bolivia,0.338735,AFOLU
19,5060,Rice Cultivation,2018,332.76099999999997,bolivia,0.33276100000000003,AFOLU
19,5060,Rice Cultivation,2019,367.0708,bolivia,0.36707080000000003,AFOLU
19,5061,Synthetic Fertilizers,2011,112.7041,bolivia,0.11270410000000002,AFOLU
19,5061,Synthetic Fertilizers,2012,106.3069,bolivia,0.1063069,AFOLU
19,5061,Synthetic Fertilizers,2013,132.6317,bolivia,0.1326317,AFOLU
19,5061,Synthetic Fertilizers,2014,131.4295,bolivia,0.1314295,AFOLU
19,5061,Synthetic Fertilizers,2015,127.571,bolivia,0.127571,AFOLU
19,5061,Synthetic Fertilizers,2016,110.9468,bolivia,0.11094680000000001,AFOLU
19,5061,Synthetic Fertilizers,2017,78.4451,bolivia,0.0784451,AFOLU
19,5061,Synthetic Fertilizers,2018,78.4451,bolivia,0.0784451,AFOLU
19,5061,Synthetic Fertilizers,2019,89.279,bolivia,0.089279,AFOLU
19,5062,Manure applied to Soils,2011,542.1929,bolivia,0.5421929,AFOLU
19,5062,Manure applied to Soils,2012,541.0189,bolivia,0.5410189000000001,AFOLU
19,5062,Manure applied to Soils,2013,554.2732,bolivia,0.5542732,AFOLU
19,5062,Manure applied to Soils,2014,552.7501,bolivia,0.5527501,AFOLU
19,5062,Manure applied to Soils,2015,565.0333,bolivia,0.5650333000000001,AFOLU
19,5062,Manure applied to Soils,2016,576.3549,bolivia,0.5763549,AFOLU
19,5062,Manure applied to Soils,2017,606.3866,bolivia,0.6063866,AFOLU
19,5062,Manure applied to Soils,2018,613.0488,bolivia,0.6130488000000001,AFOLU
19,5062,Manure applied to Soils,2019,629.2471,bolivia,0.6292471,AFOLU
19,5063,Manure left on Pasture,2011,5052.3904,bolivia,5.0523904,AFOLU
19,5063,Manure left on Pasture,2012,5157.6884,bolivia,5.1576884000000005,AFOLU
19,5063,Manure left on Pasture,2013,5281.6421,bolivia,5.281642099999999,AFOLU
19,5063,Manure left on Pasture,2014,5120.4385,bolivia,5.120438500000001,AFOLU
19,5063,Manure left on Pasture,2015,5182.5749,bolivia,5.1825749000000005,AFOLU
19,5063,Manure left on Pasture,2016,5260.4031,bolivia,5.2604030999999996,AFOLU
19,5063,Manure left on Pasture,2017,5355.2052,bolivia,5.3552052,AFOLU
19,5063,Manure left on Pasture,2018,5466.8172,bolivia,5.4668171999999995,AFOLU
19,5063,Manure left on Pasture,2019,5555.4271,bolivia,5.555427099999999,AFOLU
19,5064,Crop Residues,2011,297.3219,bolivia,0.29732190000000003,AFOLU
19,5064,Crop Residues,2012,343.38199999999995,bolivia,0.343382,AFOLU
19,5064,Crop Residues,2013,381.9797,bolivia,0.3819797,AFOLU
19,5064,Crop Residues,2014,371.8705,bolivia,0.3718705,AFOLU
19,5064,Crop Residues,2015,410.82599999999996,bolivia,0.410826,AFOLU
19,5064,Crop Residues,2016,404.1998,bolivia,0.4041998,AFOLU
19,5064,Crop Residues,2017,359.202,bolivia,0.359202,AFOLU
19,5064,Crop Residues,2018,424.4173,bolivia,0.4244173,AFOLU
19,5064,Crop Residues,2019,415.8773,bolivia,0.4158773,AFOLU
19,5066,Burning - Crop residues,2011,60.1423,bolivia,0.0601423,AFOLU
19,5066,Burning - Crop residues,2012,58.2612,bolivia,0.0582612,AFOLU
19,5066,Burning - Crop residues,2013,65.5251,bolivia,0.0655251,AFOLU
19,5066,Burning - Crop residues,2014,67.4435,bolivia,0.06744349999999999,AFOLU
19,5066,Burning - Crop residues,2015,66.4754,bolivia,0.06647539999999999,AFOLU
19,5066,Burning - Crop residues,2016,63.2025,bolivia,0.0632025,AFOLU
19,5066,Burning - Crop residues,2017,65.1342,bolivia,0.0651342,AFOLU
19,5066,Burning - Crop residues,2018,70.1143,bolivia,0.0701143,AFOLU
19,5066,Burning - Crop residues,2019,71.9004,bolivia,0.07190039999999999,AFOLU
19,6750,Net Forest conversion,2011,60163.6302,bolivia,60.1636302,AFOLU
19,6750,Net Forest conversion,2012,60163.6302,bolivia,60.1636302,AFOLU
19,6750,Net Forest conversion,2013,60163.6302,bolivia,60.1636302,AFOLU
19,6750,Net Forest conversion,2014,60163.6302,bolivia,60.1636302,AFOLU
19,6750,Net Forest conversion,2015,60163.6302,bolivia,60.1636302,AFOLU
19,6750,Net Forest conversion,2016,67700.9512,bolivia,67.7009512,AFOLU
19,6750,Net Forest conversion,2017,67700.9512,bolivia,67.7009512,AFOLU
19,6750,Net Forest conversion,2018,67700.9512,bolivia,67.7009512,AFOLU
19,6750,Net Forest conversion,2019,67700.9512,bolivia,67.7009512,AFOLU
19,6751,Forestland,2011,-385.0527,bolivia,-0.3850527,AFOLU
19,6751,Forestland,2012,-385.0527,bolivia,-0.3850527,AFOLU
19,6751,Forestland,2013,-385.0527,bolivia,-0.3850527,AFOLU
19,6751,Forestland,2014,-385.0527,bolivia,-0.3850527,AFOLU
19,6751,Forestland,2015,-385.0527,bolivia,-0.3850527,AFOLU
19,6751,Forestland,2016,-318.9952,bolivia,-0.31899520000000003,AFOLU
19,6751,Forestland,2017,-318.9952,bolivia,-0.31899520000000003,AFOLU
19,6751,Forestland,2018,-318.9952,bolivia,-0.31899520000000003,AFOLU
19,6751,Forestland,2019,-318.9952,bolivia,-0.31899520000000003,AFOLU
19,6992,Forest fires,2011,3838.7148,bolivia,3.8387148,AFOLU
19,6992,Forest fires,2012,2893.6536,bolivia,2.8936536,AFOLU
19,6992,Forest fires,2013,1188.4965,bolivia,1.1884965,AFOLU
19,6992,Forest fires,2014,740.0389,bolivia,0.7400389,AFOLU
19,6992,Forest fires,2015,2330.0344,bolivia,2.3300343999999997,AFOLU
19,6992,Forest fires,2016,3192.2255,bolivia,3.1922255,AFOLU
19,6992,Forest fires,2017,1637.3165,bolivia,1.6373165,AFOLU
19,6992,Forest fires,2018,1953.6234,bolivia,1.9536234000000001,AFOLU
19,6992,Forest fires,2019,10549.5404,bolivia,10.549540400000001,AFOLU
21,5058,Enteric Fermentation,2011,354363.2285,brazil,354.3632285,AFOLU
21,5058,Enteric Fermentation,2012,351390.1533,brazil,351.3901533,AFOLU
21,5058,Enteric Fermentation,2013,352340.7492,brazil,352.3407492,AFOLU
21,5058,Enteric Fermentation,2014,353464.2913,brazil,353.4642913,AFOLU
21,5058,Enteric Fermentation,2015,357477.3541,brazil,357.4773541,AFOLU
21,5058,Enteric Fermentation,2016,361473.2264,brazil,361.4732264,AFOLU
21,5058,Enteric Fermentation,2017,355358.4741,brazil,355.3584741,AFOLU
21,5058,Enteric Fermentation,2018,353507.468,brazil,353.507468,AFOLU
21,5058,Enteric Fermentation,2019,355082.6394,brazil,355.0826394,AFOLU
21,5059,Manure Management,2011,12409.6336,brazil,12.4096336,AFOLU
21,5059,Manure Management,2012,12270.9399,brazil,12.2709399,AFOLU
21,5059,Manure Management,2013,12086.8517,brazil,12.086851699999999,AFOLU
21,5059,Manure Management,2014,12310.9125,brazil,12.3109125,AFOLU
21,5059,Manure Management,2015,12570.1344,brazil,12.5701344,AFOLU
21,5059,Manure Management,2016,12688.6236,brazil,12.6886236,AFOLU
21,5059,Manure Management,2017,12747.3735,brazil,12.7473735,AFOLU
21,5059,Manure Management,2018,12746.003999999999,brazil,12.746004,AFOLU
21,5059,Manure Management,2019,12716.0083,brazil,12.716008300000002,AFOLU
21,5060,Rice Cultivation,2011,5007.1784,brazil,5.007178400000001,AFOLU
21,5060,Rice Cultivation,2012,4389.4813,brazil,4.389481299999999,AFOLU
21,5060,Rice Cultivation,2013,4280.1011,brazil,4.2801010999999995,AFOLU
21,5060,Rice Cultivation,2014,4257.7762,brazil,4.2577762,AFOLU
21,5060,Rice Cultivation,2015,3889.4875,brazil,3.8894875,AFOLU
21,5060,Rice Cultivation,2016,3535.7899,brazil,3.5357898999999997,AFOLU
21,5060,Rice Cultivation,2017,3649.0407,brazil,3.6490407,AFOLU
21,5060,Rice Cultivation,2018,3405.2253,brazil,3.4052252999999997,AFOLU
21,5060,Rice Cultivation,2019,3110.3739,brazil,3.1103739,AFOLU
21,5061,Synthetic Fertilizers,2011,21093.9013,brazil,21.0939013,AFOLU
21,5061,Synthetic Fertilizers,2012,19069.4929,brazil,19.069492899999997,AFOLU
21,5061,Synthetic Fertilizers,2013,22442.877999999997,brazil,22.442878,AFOLU
21,5061,Synthetic Fertilizers,2014,24993.8517,brazil,24.9938517,AFOLU
21,5061,Synthetic Fertilizers,2015,19324.0794,brazil,19.3240794,AFOLU
21,5061,Synthetic Fertilizers,2016,24016.7887,brazil,24.0167887,AFOLU
21,5061,Synthetic Fertilizers,2017,28541.3329,brazil,28.541332899999997,AFOLU
21,5061,Synthetic Fertilizers,2018,28249.1747,brazil,28.249174699999998,AFOLU
21,5061,Synthetic Fertilizers,2019,26935.7654,brazil,26.935765399999998,AFOLU
21,5062,Manure applied to Soils,2011,10434.5057,brazil,10.434505699999999,AFOLU
21,5062,Manure applied to Soils,2012,10286.1229,brazil,10.2861229,AFOLU
21,5062,Manure applied to Soils,2013,10161.6722,brazil,10.1616722,AFOLU
21,5062,Manure applied to Soils,2014,10374.1947,brazil,10.374194699999999,AFOLU
21,5062,Manure applied to Soils,2015,10152.339,brazil,10.152339,AFOLU
21,5062,Manure applied to Soils,2016,9915.3885,brazil,9.915388499999999,AFOLU
21,5062,Manure applied to Soils,2017,9511.4191,brazil,9.5114191,AFOLU
21,5062,Manure applied to Soils,2018,9451.7691,brazil,9.4517691,AFOLU
21,5062,Manure applied to Soils,2019,9391.9169,brazil,9.3919169,AFOLU
21,5063,Manure left on Pasture,2011,88494.2199,brazil,88.4942199,AFOLU
21,5063,Manure left on Pasture,2012,87738.0395,brazil,87.7380395,AFOLU
21,5063,Manure left on Pasture,2013,87994.9695,brazil,87.9949695,AFOLU
21,5063,Manure left on Pasture,2014,88406.6209,brazil,88.40662090000001,AFOLU
21,5063,Manure left on Pasture,2015,90009.2816,brazil,90.0092816,AFOLU
21,5063,Manure left on Pasture,2016,91505.9121,brazil,91.50591209999999,AFOLU
21,5063,Manure left on Pasture,2017,90719.25099999999,brazil,90.719251,AFOLU
21,5063,Manure left on Pasture,2018,90508.2128,brazil,90.50821280000001,AFOLU
21,5063,Manure left on Pasture,2019,91016.3455,brazil,91.0163455,AFOLU
21,5064,Crop Residues,2011,8759.8686,brazil,8.7598686,AFOLU
21,5064,Crop Residues,2012,8786.5702,brazil,8.7865702,AFOLU
21,5064,Crop Residues,2013,10147.0459,brazil,10.1470459,AFOLU
21,5064,Crop Residues,2014,10587.7996,brazil,10.5877996,AFOLU
21,5064,Crop Residues,2015,11289.1513,brazil,11.2891513,AFOLU
21,5064,Crop Residues,2016,10439.2075,brazil,10.4392075,AFOLU
21,5064,Crop Residues,2017,12610.5484,brazil,12.610548399999999,AFOLU
21,5064,Crop Residues,2018,12232.4912,brazil,12.2324912,AFOLU
21,5064,Crop Residues,2019,12828.4328,brazil,12.828432800000002,AFOLU
21,5066,Burning - Crop residues,2011,2055.2384,brazil,2.0552384,AFOLU
21,5066,Burning - Crop residues,2012,2127.7327,brazil,2.1277327,AFOLU
21,5066,Burning - Crop residues,2013,2262.9613,brazil,2.2629612999999997,AFOLU
21,5066,Burning - Crop residues,2014,2318.6472,brazil,2.3186472,AFOLU
21,5066,Burning - Crop residues,2015,2273.2242,brazil,2.2732242,AFOLU
21,5066,Burning - Crop residues,2016,2217.3894,brazil,2.2173894,AFOLU
21,5066,Burning - Crop residues,2017,2439.9772,brazil,2.4399772,AFOLU
21,5066,Burning - Crop residues,2018,2306.3811,brazil,2.3063811000000003,AFOLU
21,5066,Burning - Crop residues,2019,2433.8286,brazil,2.4338286,AFOLU
21,6729,Drained organic soils,2011,397.8662,brazil,0.3978662,AFOLU
21,6729,Drained organic soils,2012,397.8662,brazil,0.3978662,AFOLU
21,6729,Drained organic soils,2013,397.8662,brazil,0.3978662,AFOLU
21,6729,Drained organic soils,2014,398.0758,brazil,0.3980758,AFOLU
21,6729,Drained organic soils,2015,398.0758,brazil,0.3980758,AFOLU
21,6729,Drained organic soils,2016,399.2305,brazil,0.3992305,AFOLU
21,6729,Drained organic soils,2017,410.0679,brazil,0.4100679,AFOLU
21,6729,Drained organic soils,2018,412.8578,brazil,0.41285779999999994,AFOLU
21,6729,Drained organic soils,2019,412.8578,brazil,0.41285779999999994,AFOLU
21,6750,Net Forest conversion,2011,780902.6977,brazil,780.9026977000001,AFOLU
21,6750,Net Forest conversion,2012,780902.6977,brazil,780.9026977000001,AFOLU
21,6750,Net Forest conversion,2013,780902.6977,brazil,780.9026977000001,AFOLU
21,6750,Net Forest conversion,2014,780902.6977,brazil,780.9026977000001,AFOLU
21,6750,Net Forest conversion,2015,780902.6977,brazil,780.9026977000001,AFOLU
21,6750,Net Forest conversion,2016,653402.772,brazil,653.402772,AFOLU
21,6750,Net Forest conversion,2017,653402.772,brazil,653.402772,AFOLU
21,6750,Net Forest conversion,2018,653402.772,brazil,653.402772,AFOLU
21,6750,Net Forest conversion,2019,653402.772,brazil,653.402772,AFOLU
21,6751,Forestland,2011,-519221.8123,brazil,-519.2218123,AFOLU
21,6751,Forestland,2012,-519221.8123,brazil,-519.2218123,AFOLU
21,6751,Forestland,2013,-519221.8123,brazil,-519.2218123,AFOLU
21,6751,Forestland,2014,-519221.8123,brazil,-519.2218123,AFOLU
21,6751,Forestland,2015,-519221.8123,brazil,-519.2218123,AFOLU
21,6751,Forestland,2016,-269412.8448,brazil,-269.4128448,AFOLU
21,6751,Forestland,2017,-269412.8448,brazil,-269.4128448,AFOLU
21,6751,Forestland,2018,-269412.8448,brazil,-269.4128448,AFOLU
21,6751,Forestland,2019,-269412.8448,brazil,-269.4128448,AFOLU
21,6992,Forest fires,2011,3765.0926,brazil,3.7650926,AFOLU
21,6992,Forest fires,2012,7554.3901,brazil,7.5543901,AFOLU
21,6992,Forest fires,2013,2190.4622,brazil,2.1904622000000002,AFOLU
21,6992,Forest fires,2014,4899.9729,brazil,4.899972900000001,AFOLU
21,6992,Forest fires,2015,9597.5832,brazil,9.597583199999999,AFOLU
21,6992,Forest fires,2016,7993.2151,brazil,7.9932151,AFOLU
21,6992,Forest fires,2017,12206.6138,brazil,12.206613800000001,AFOLU
21,6992,Forest fires,2018,3631.9607,brazil,3.6319607000000005,AFOLU
21,6992,Forest fires,2019,10057.3703,brazil,10.0573703,AFOLU
40,5058,Enteric Fermentation,2011,7153.3240000000005,chile,7.1533240000000005,AFOLU
40,5058,Enteric Fermentation,2012,7150.9367,chile,7.1509367,AFOLU
40,5058,Enteric Fermentation,2013,5854.5168,chile,5.8545168,AFOLU
40,5058,Enteric Fermentation,2014,5583.0709,chile,5.5830709,AFOLU
40,5058,Enteric Fermentation,2015,5220.7212,chile,5.2207212,AFOLU
40,5058,Enteric Fermentation,2016,5391.522,chile,5.391522,AFOLU
40,5058,Enteric Fermentation,2017,5347.0079,chile,5.3470079,AFOLU
40,5058,Enteric Fermentation,2018,5639.0739,chile,5.6390739000000005,AFOLU
40,5058,Enteric Fermentation,2019,5711.0555,chile,5.7110555,AFOLU
40,5059,Manure Management,2011,550.8702,chile,0.5508702,AFOLU
40,5059,Manure Management,2012,601.6795,chile,0.6016795,AFOLU
40,5059,Manure Management,2013,522.7107,chile,0.5227107,AFOLU
40,5059,Manure Management,2014,516.2846,chile,0.5162846,AFOLU
40,5059,Manure Management,2015,535.7641,chile,0.5357641,AFOLU
40,5059,Manure Management,2016,526.7298,chile,0.5267298,AFOLU
40,5059,Manure Management,2017,510.842,chile,0.510842,AFOLU
40,5059,Manure Management,2018,528.7051,chile,0.5287050999999999,AFOLU
40,5059,Manure Management,2019,544.9619,chile,0.5449619000000001,AFOLU
40,5060,Rice Cultivation,2011,155.5894,chile,0.1555894,AFOLU
40,5060,Rice Cultivation,2012,148.5907,chile,0.14859070000000002,AFOLU
40,5060,Rice Cultivation,2013,130.0656,chile,0.1300656,AFOLU
40,5060,Rice Cultivation,2014,138.7243,chile,0.1387243,AFOLU
40,5060,Rice Cultivation,2015,146.875,chile,0.146875,AFOLU
40,5060,Rice Cultivation,2016,164.3781,chile,0.1643781,AFOLU
40,5060,Rice Cultivation,2017,129.6754,chile,0.1296754,AFOLU
40,5060,Rice Cultivation,2018,182.8475,chile,0.1828475,AFOLU
40,5060,Rice Cultivation,2019,162.5325,chile,0.1625325,AFOLU
40,5061,Synthetic Fertilizers,2011,1523.3097,chile,1.5233097,AFOLU
40,5061,Synthetic Fertilizers,2012,1508.5499,chile,1.5085499,AFOLU
40,5061,Synthetic Fertilizers,2013,1593.7649,chile,1.5937649,AFOLU
40,5061,Synthetic Fertilizers,2014,1543.7251,chile,1.5437251,AFOLU
40,5061,Synthetic Fertilizers,2015,1815.1121,chile,1.8151121,AFOLU
40,5061,Synthetic Fertilizers,2016,1454.9036,chile,1.4549036,AFOLU
40,5061,Synthetic Fertilizers,2017,1454.9036,chile,1.4549036,AFOLU
40,5061,Synthetic Fertilizers,2018,1454.9036,chile,1.4549036,AFOLU
40,5061,Synthetic Fertilizers,2019,1454.9036,chile,1.4549036,AFOLU
40,5062,Manure applied to Soils,2011,706.4262,chile,0.7064262,AFOLU
40,5062,Manure applied to Soils,2012,747.36,chile,0.74736,AFOLU
40,5062,Manure applied to Soils,2013,668.3899,chile,0.6683899,AFOLU
40,5062,Manure applied to Soils,2014,695.6557,chile,0.6956557,AFOLU
40,5062,Manure applied to Soils,2015,705.9878,chile,0.7059878,AFOLU
40,5062,Manure applied to Soils,2016,694.2074,chile,0.6942074,AFOLU
40,5062,Manure applied to Soils,2017,630.9166,chile,0.6309166,AFOLU
40,5062,Manure applied to Soils,2018,692.4892,chile,0.6924892,AFOLU
40,5062,Manure applied to Soils,2019,690.3793,chile,0.6903793,AFOLU
40,5063,Manure left on Pasture,2011,2080.5167,chile,2.0805167,AFOLU
40,5063,Manure left on Pasture,2012,2075.1874,chile,2.0751874,AFOLU
40,5063,Manure left on Pasture,2013,1777.7294,chile,1.7777294,AFOLU
40,5063,Manure left on Pasture,2014,1775.7592,chile,1.7757592,AFOLU
40,5063,Manure left on Pasture,2015,1660.0507,chile,1.6600506999999998,AFOLU
40,5063,Manure left on Pasture,2016,1686.4681,chile,1.6864681000000001,AFOLU
40,5063,Manure left on Pasture,2017,1718.3533,chile,1.7183533,AFOLU
40,5063,Manure left on Pasture,2018,1727.1869,chile,1.7271869,AFOLU
40,5063,Manure left on Pasture,2019,1871.5596,chile,1.8715596,AFOLU
40,5064,Crop Residues,2011,215.4928,chile,0.21549279999999998,AFOLU
40,5064,Crop Residues,2012,184.0339,chile,0.1840339,AFOLU
40,5064,Crop Residues,2013,212.0733,chile,0.21207329999999996,AFOLU
40,5064,Crop Residues,2014,189.3621,chile,0.1893621,AFOLU
40,5064,Crop Residues,2015,199.6422,chile,0.1996422,AFOLU
40,5064,Crop Residues,2016,211.5669,chile,0.21156689999999997,AFOLU
40,5064,Crop Residues,2017,190.0271,chile,0.1900271,AFOLU
40,5064,Crop Residues,2018,196.9494,chile,0.1969494,AFOLU
40,5064,Crop Residues,2019,179.22299999999998,chile,0.179223,AFOLU
